Season,TeamName,AdjO,AdjD,AdjEM
2016,Pepperdine,106.1,103.0,3.02
2016,Buffalo,105.9,102.9,2.95
2016,S Illinois,107.2,104.4,2.8
2016,Penn St,103.4,100.8,2.58
2016,Ohio,110.6,108.1,2.56
2016,Weber St,103.4,100.9,2.45
2016,Montana,106.9,104.6,2.28
2016,Colorado St,112.3,110.2,2.17
2016,N Dakota St,101.9,99.8,2.07
2016,Wright St,101.4,99.4,2.01
2016,Marshall,111.0,109.1,1.84
2016,NE Omaha,109.7,107.9,1.83
2016,High Point,110.8,109.2,1.54
2016,E Michigan,106.7,105.4,1.27
2016,Vermont,107.8,106.6,1.19
2016,Towson,105.4,104.4,0.98
2016,ETSU,107.7,106.8,0.88
2016,Louisiana Tech,104.6,103.7,0.87
2016,Ball St,103.5,102.6,0.84
2016,Duquesne,107.6,106.9,0.72
2016,Winthrop,108.4,107.7,0.69
2016,C Michigan,110.5,110.0,0.51
2016,Missouri,104.7,104.5,0.2
2016,Elon,106.6,106.4,0.2
2016,Fordham,102.3,102.4,-0.06
2016,FL Gulf Coast,103.6,103.7,-0.08
2016,Murray St,106.3,106.4,-0.1
2016,Tennessee St,101.5,101.6,-0.11
2016,N Illinois,101.6,101.7,-0.18
2016,Wyoming,108.3,108.5,-0.19
2016,Massachusetts,102.8,103.1,-0.29
2016,Indiana St,99.4,99.8,-0.37
2016,WKU,108.6,109.2,-0.66
2016,TAM C. Christi,102.6,103.3,-0.66
2016,Harvard,100.3,101.0,-0.69
2016,Bucknell,105.6,106.5,-0.89
2016,Detroit,110.6,111.5,-0.9
2016,Oral Roberts,107.6,108.6,-0.99
2016,Furman,105.0,106.0,-1.01
2016,Coastal Car,101.7,102.8,-1.09
2016,North Florida,113.9,115.0,-1.19
2016,TX Southern,107.3,108.5,-1.26
2016,Kent,106.4,107.8,-1.37
2016,Georgia St,99.9,101.2,-1.39
2016,W Michigan,103.7,105.4,-1.65
2016,Mercer,105.8,107.5,-1.67
2016,DePaul,104.5,106.2,-1.69
2016,Loyola-Chicago,100.0,101.8,-1.73
2016,UCF,102.1,104.0,-1.89
2016,Washington St,103.7,105.9,-2.19
2016,Wofford,106.3,108.5,-2.22
2016,Wagner,100.7,103.1,-2.32
2016,Auburn,101.7,104.2,-2.56
2016,East Carolina,103.2,105.9,-2.7
2016,Lehigh,104.9,107.6,-2.71
2016,Minnesota,101.5,104.3,-2.77
2016,Charlotte,105.8,108.7,-2.84
2016,W Carolina,101.5,104.4,-2.92
2016,Denver,102.9,105.9,-2.92
2016,Tennessee Tech,108.5,111.6,-3.14
2016,E Washington,111.8,115.1,-3.26
2016,George Mason,101.5,104.8,-3.32
2016,North Dakota,99.6,103.0,-3.35
2016,Tulane,97.9,101.3,-3.39
2016,E Kentucky,107.4,111.0,-3.58
2016,NJIT,102.3,105.9,-3.61
2016,Cal Poly SLO,107.6,111.3,-3.65
2016,Navy,99.4,103.1,-3.68
2016,San Francisco,107.4,111.1,-3.75
2016,Portland,107.1,111.1,-4.01
2016,IUPUI,99.9,103.9,-4.05
2016,Fairfield,103.8,107.9,-4.06
2016,TN Martin,104.9,109.2,-4.26
2016,Ga Southern,105.0,109.3,-4.31
2016,St John's,97.8,102.2,-4.4
2016,Texas St,99.5,103.9,-4.43
2016,Sam Houston St,102.6,107.2,-4.61
2016,Idaho,98.6,103.5,-4.87
2016,UTEP,102.6,107.6,-4.93
2016,South Dakota,106.0,111.0,-4.96
2016,Austin Peay,104.5,109.6,-5.1
2016,Loy Marymount,103.7,108.9,-5.21
2016,St Peter's,96.7,102.0,-5.24
2016,UNC Greensboro,102.2,107.5,-5.27
2016,Samford,103.0,108.2,-5.28
2016,Radford,104.2,109.5,-5.29
2016,Rider,99.3,104.7,-5.33
2016,Missouri St,100.4,105.8,-5.38
2016,Boston College,95.3,100.8,-5.56
2016,St Louis,96.9,102.4,-5.56
2016,Pacific,100.6,106.3,-5.63
2016,Florida Intl,103.2,108.8,-5.67
2016,Southern Univ,100.5,106.3,-5.75
2016,Bowling Green,100.9,106.7,-5.78
2016,Boston Univ,102.8,108.7,-5.88
2016,W Illinois,101.2,107.1,-5.91
2016,UC Riverside,100.1,106.1,-5.94
2016,Dartmouth,99.5,105.5,-5.99
2016,New Hampshire,99.9,105.9,-6.01
2016,Gardner Webb,100.7,106.8,-6.02
2016,Canisius,108.1,114.4,-6.29
2016,South Florida,98.3,104.8,-6.49
2016,CS Northridge,100.9,107.4,-6.52
2016,Jackson St,95.7,102.3,-6.53
2016,UC Davis,93.9,100.5,-6.64
2016,Air Force,99.1,106.0,-6.92
2016,Incarnate Word,102.1,109.1,-7.06
2016,Santa Clara,101.8,108.9,-7.07
2016,Drexel,99.5,106.7,-7.16
2016,Montana St,106.5,113.7,-7.2
2016,Miami OH,97.4,104.7,-7.25
2016,Hampton,99.8,107.2,-7.4
2016,San Jose St,97.2,104.7,-7.46
2016,Missouri KC,103.2,110.7,-7.48
2016,Arkansas St,100.3,107.8,-7.51
2016,Norfolk St,105.6,113.1,-7.52
2016,Penn,100.1,107.7,-7.56
2016,Army,99.5,107.0,-7.57
2016,N Kentucky,100.7,108.4,-7.66
2016,Colgate,104.0,111.7,-7.71
2016,Manhattan,98.8,106.6,-7.77
2016,Appalachian St,102.7,110.9,-8.17
2016,South Alabama,95.8,104.1,-8.22
2016,Portland St,102.1,110.4,-8.35
2016,Kennesaw,101.6,110.2,-8.57
2016,Drake,104.1,112.7,-8.6
2016,Mt St Mary's,93.7,102.4,-8.78
2016,CS Fullerton,101.7,110.5,-8.82
2016,Brown,102.4,111.6,-9.26
2016,E Illinois,100.5,109.8,-9.34
2016,La Salle,99.2,108.5,-9.34
2016,S Carolina St,103.3,112.8,-9.48
2016,San Diego,93.9,103.7,-9.77
2016,Idaho St,99.1,109.0,-9.86
2016,Jacksonville,100.2,110.1,-9.9
2016,Rice,105.7,115.8,-10.12
2016,CS Sacramento,98.8,108.9,-10.13
2016,Lipscomb,101.5,111.6,-10.14
2016,Delaware,101.5,111.7,-10.22
2016,Cornell,98.2,108.5,-10.34
2016,Houston Bap,101.6,112.0,-10.39
2016,Stetson,104.0,114.5,-10.44
2016,Rutgers,97.5,108.1,-10.63
2016,F Dickinson,104.4,115.0,-10.63
2016,Troy,98.3,109.0,-10.69
2016,Youngstown St,103.2,113.9,-10.7
2016,Utah Valley,99.6,110.3,-10.71
2016,St Francis NY,93.9,105.2,-11.23
2016,Holy Cross,97.1,108.5,-11.39
2016,Alabama St,99.1,110.7,-11.59
2016,Long Island,100.1,111.9,-11.78
2016,Loyola MD,100.8,112.6,-11.85
2016,North Texas,100.8,112.7,-11.89
2016,Cleveland St,91.6,103.5,-11.89
2016,Quinnipiac,91.9,103.8,-11.89
2016,Liberty,98.7,110.8,-12.11
2016,FL Atlantic,95.7,108.1,-12.36
2016,Seattle,94.3,106.7,-12.37
2016,Longwood,100.4,112.9,-12.51
2016,Jacksonville St,98.3,110.9,-12.58
2016,Campbell,100.2,113.0,-12.82
2016,Charleston So,99.2,112.1,-12.94
2016,St Francis PA,100.4,113.4,-13.05
2016,Sacred Heart,99.6,112.7,-13.11
2016,Alabama A&M,100.1,113.4,-13.28
2016,NC Central,98.3,111.6,-13.35
2016,Robert Morris,91.8,105.2,-13.36
2016,Morgan St,94.9,108.5,-13.58
2016,Southern Miss,96.5,110.3,-13.84
2016,Bethune-Cookman,97.9,111.9,-13.96
2016,Marist,102.0,116.0,-13.97
2016,Niagara,94.1,108.2,-14.17
2016,VMI,97.0,111.2,-14.19
2016,SE Louisiana,98.0,112.4,-14.46
2016,Edwardsville,95.2,109.6,-14.46
2016,Citadel,103.1,117.6,-14.51
2016,Alcorn St,98.0,112.6,-14.55
2016,N Colorado,103.3,118.0,-14.65
2016,MA Lowell,100.6,115.6,-14.99
2016,New Orleans,96.4,111.4,-15.01
2016,Abilene Chr,97.1,112.3,-15.24
2016,MD E Shore,98.5,113.8,-15.28
2016,American Univ,92.1,107.4,-15.34
2016,Lamar,97.3,112.8,-15.48
2016,Cent Arkansas,100.9,116.9,-15.98
2016,SC Upstate,100.6,116.6,-16.03
2016,Bradley,86.6,102.6,-16.03
2016,Hartford,99.7,115.8,-16.06
2016,Binghamton,88.2,104.4,-16.16
2016,Lafayette,99.6,116.0,-16.42
2016,McNeese St,97.8,114.3,-16.44
2016,Presbyterian,93.7,110.2,-16.58
2016,Howard,93.5,110.1,-16.61
2016,Northwestern LA,101.6,118.2,-16.62
2016,Nicholls St,92.2,108.9,-16.75
2016,Savannah St,87.4,104.2,-16.85
2016,Coppin St,95.9,113.1,-17.19
2016,UMBC,99.9,117.7,-17.79
2016,IL Chicago,89.9,107.7,-17.83
2016,Maine,96.3,114.5,-18.23
2016,Prairie View,89.0,107.6,-18.57
2016,UT San Antonio,97.9,116.9,-18.98
2016,NC A&T,95.7,114.7,-19.05
2016,SE Missouri St,91.2,110.5,-19.25
2016,MS Valley St,91.5,110.8,-19.33
2016,Southern Utah,98.2,118.5,-20.3
2016,Northern Arizona,92.5,113.1,-20.65
2016,Ark Pine Bluff,89.0,109.7,-20.69
2016,Grambling,88.4,109.7,-21.29
2016,Bryant,93.2,114.9,-21.7
2016,Chicago St,91.8,114.0,-22.21
2016,UTRGV,95.1,117.4,-22.36
2016,Florida A&M,83.7,108.3,-24.58
2016,Delaware St,88.5,113.3,-24.71
2016,Central Conn,92.5,119.3,-26.79
2017,Gonzaga,118.4,86.3,32.05
2017,Villanova,122.4,92.5,29.88
2017,North Carolina,120.7,92.5,28.22
2017,Kentucky,119.1,91.4,27.72
2017,Florida,116.9,89.5,27.5
2017,Kansas,121.9,94.5,27.45
2017,West Virginia,116.5,89.4,27.17
2017,Wichita St,118.7,92.6,26.14
2017,Louisville,117.2,91.7,25.51
2017,Oregon,118.2,93.2,25.02
2017,SMU,119.8,95.0,24.73
2017,Virginia,112.2,88.0,24.29
2017,Baylor,117.1,92.9,24.23
2017,Duke,121.0,96.8,24.17
2017,St Mary's CA,118.7,95.0,23.67
2017,UCLA,124.0,100.4,23.63
2017,Iowa St,119.7,96.3,23.45
2017,Arizona,118.4,95.1,23.31
2017,Purdue,117.0,93.9,23.12
2017,Michigan,122.3,99.2,23.05
2017,Wisconsin,115.1,92.1,22.99
2017,Oklahoma St,126.0,103.5,22.48
2017,Cincinnati,114.9,92.8,22.18
2017,South Carolina,108.9,88.1,20.8
2017,Butler,117.7,97.0,20.76
2017,Florida St,115.5,95.5,20.06
2017,Notre Dame,118.1,98.4,19.74
2017,Creighton,115.3,96.5,18.83
2017,TCU,114.5,97.0,17.51
2017,Kansas St,113.0,95.6,17.44
2017,Xavier,115.7,99.0,16.7
2017,Marquette,120.8,104.2,16.58
2017,Vanderbilt,112.4,95.9,16.53
2017,Rhode Island,111.5,95.2,16.26
2017,Arkansas,116.1,99.8,16.25
2017,Wake Forest,120.9,104.7,16.25
2017,Minnesota,109.7,93.7,16.0
2017,Northwestern,111.3,95.5,15.81
2017,Dayton,111.9,96.3,15.57
2017,Michigan St,111.4,95.9,15.51
2017,Texas Tech,112.6,97.5,15.11
2017,Miami FL,109.9,94.9,15.03
2017,MTSU,112.2,97.2,14.95
2017,Indiana,116.1,101.6,14.49
2017,Clemson,114.9,100.5,14.46
2017,Maryland,113.1,98.7,14.34
2017,Utah,113.5,99.3,14.2
2017,VA Commonwealth,110.1,96.0,14.07
2017,Illinois St,107.6,93.6,14.0
2017,Virginia Tech,117.3,103.5,13.8
2017,Seton Hall,109.4,95.8,13.63
2017,Houston,113.5,99.9,13.61
2017,USC,114.2,100.7,13.45
2017,Nevada,114.6,101.3,13.31
2017,Syracuse,115.7,102.3,13.31
2017,Alabama,105.3,92.2,13.08
2017,Tennessee,110.1,97.5,12.62
2017,Princeton,109.0,96.4,12.61
2017,UNC Wilmington,118.0,105.5,12.46
2017,Providence,108.5,96.0,12.43
2017,Georgia,108.7,96.3,12.39
2017,California,104.9,92.7,12.13
2017,Vermont,111.1,99.4,11.67
2017,Texas A&M,108.7,97.3,11.49
2017,Oklahoma,107.4,95.9,11.49
2017,Illinois,107.2,95.8,11.31
2017,ETSU,108.0,96.9,11.1
2017,UCF,104.2,93.3,10.91
2017,Georgetown,108.4,97.7,10.72
2017,Texas,104.2,93.7,10.51
2017,Iowa,113.0,102.5,10.48
2017,Colorado,112.6,102.3,10.3
2017,Ohio St,111.2,101.0,10.2
2017,Mississippi,111.1,100.9,10.16
2017,UT Arlington,110.6,100.8,9.8
2017,Bucknell,109.7,100.3,9.38
2017,Georgia Tech,100.0,91.0,9.0
2017,San Diego St,104.0,95.1,8.99
2017,Pittsburgh,112.4,103.7,8.72
2017,BYU,109.1,100.5,8.66
2017,Monmouth NJ,109.1,100.5,8.61
2017,Auburn,111.9,103.3,8.52
2017,Belmont,110.8,102.7,8.17
2017,New Mexico St,110.5,102.6,7.89
2017,Davidson,108.4,100.7,7.7
2017,Colorado St,108.5,100.9,7.67
2017,Penn St,104.5,97.2,7.3
2017,Mississippi St,106.6,99.3,7.27
2017,Col Charleston,106.2,98.9,7.25
2017,CS Bakersfield,100.9,93.7,7.24
2017,St Bonaventure,109.0,101.8,7.23
2017,Richmond,110.0,102.8,7.21
2017,Louisiana Tech,107.9,100.9,7.06
2017,Boise St,109.2,102.2,7.0
2017,St Peter's,102.5,95.9,6.67
2017,Connecticut,105.2,98.7,6.53
2017,Loyola-Chicago,108.9,102.5,6.45
2017,Fresno St,104.6,98.2,6.37
2017,St John's,109.0,102.7,6.26
2017,Akron,112.6,106.4,6.1
2017,Memphis,107.0,101.0,6.02
2017,Stanford,104.8,98.9,5.91
2017,Oakland,105.0,99.1,5.9
2017,Valparaiso,106.3,100.5,5.82
2017,Ohio,105.6,99.9,5.73
2017,Furman,107.0,101.7,5.21
2017,Nebraska,105.0,99.8,5.14
2017,FL Gulf Coast,109.4,104.4,5.07
2017,NC State,112.6,107.6,4.98
2017,UNC Asheville,107.4,102.5,4.85
2017,San Francisco,102.8,98.0,4.74
2017,Harvard,106.7,101.9,4.73
2017,Winthrop,106.1,101.6,4.53
2017,Chattanooga,106.6,102.3,4.32
2017,Lehigh,107.5,103.3,4.23
2017,Towson,105.5,101.2,4.22
2017,Iona,110.8,106.6,4.2
2017,Temple,108.3,104.3,3.93
2017,New Mexico,106.5,103.1,3.44
2017,Old Dominion,100.7,97.2,3.44
2017,UNC Greensboro,107.7,104.5,3.19
2017,Buffalo,105.3,102.2,3.14
2017,George Mason,107.3,104.2,3.14
2017,Arkansas St,106.3,103.3,2.99
2017,Santa Clara,105.5,102.7,2.81
2017,Arizona St,111.9,109.1,2.81
2017,Wyoming,104.8,102.0,2.78
2017,Toledo,108.8,106.1,2.69
2017,Albany NY,107.5,104.9,2.66
2017,Utah St,106.9,104.5,2.42
2017,Georgia St,103.9,101.5,2.4
2017,G Washington,107.7,105.3,2.32
2017,William & Mary,111.9,109.7,2.28
2017,Missouri St,108.3,106.0,2.27
2017,Rutgers,101.5,99.3,2.23
2017,Elon,104.4,102.2,2.19
2017,Troy,109.7,107.6,2.04
2017,N Kentucky,106.8,104.9,1.91
2017,UC Irvine,101.8,100.0,1.86
2017,La Salle,110.6,108.7,1.8
2017,Kent,104.9,103.3,1.68
2017,Wofford,109.9,108.4,1.54
2017,South Dakota,104.2,102.7,1.48
2017,Tulsa,104.3,102.9,1.44
2017,Mercer,109.6,108.2,1.37
2017,ULL,111.1,109.8,1.29
2017,Utah Valley,101.0,99.7,1.25
2017,E Michigan,106.1,104.9,1.2
2017,Marshall,110.8,109.7,1.13
2017,S Illinois,104.8,103.7,1.09
2017,Yale,106.2,105.2,1.01
2017,Grand Canyon,101.6,100.6,0.97
2017,IPFW,108.8,108.0,0.84
2017,Evansville,104.1,103.2,0.83
2017,Rice,107.8,107.1,0.73
2017,Missouri,101.5,100.9,0.64
2017,Jacksonville St,105.8,105.2,0.63
2017,Massachusetts,100.6,100.0,0.63
2017,Northeastern,107.0,106.4,0.63
2017,Tennessee St,100.3,99.7,0.59
2017,NC Central,102.2,101.9,0.36
2017,W Michigan,107.1,106.8,0.36
2017,Washington,107.7,107.4,0.34
2017,Wright St,106.5,106.2,0.34
2017,Lipscomb,107.3,107.0,0.3
2017,Samford,107.8,107.5,0.26
2017,N Dakota St,104.6,104.4,0.19
2017,North Dakota,103.6,103.5,0.04
2017,Northern Iowa,97.6,97.6,0.01
2017,Siena,106.2,106.3,-0.16
2017,Penn,102.6,102.8,-0.2
2017,LSU,109.7,109.9,-0.25
2017,Boston College,103.9,104.2,-0.27
2017,Texas St,101.3,101.7,-0.36
2017,Loy Marymount,103.0,103.4,-0.4
2017,NE Omaha,108.6,109.0,-0.4
2017,TAM C. Christi,102.8,103.3,-0.49
2017,New Orleans,101.3,101.8,-0.52
2017,Weber St,108.5,109.0,-0.54
2017,Ball St,104.7,105.3,-0.62
2017,Gardner Webb,102.7,103.5,-0.76
2017,New Hampshire,102.3,103.2,-0.8
2017,DePaul,103.5,104.5,-1.05
2017,St Joseph's PA,102.2,103.3,-1.05
2017,S Dakota St,110.2,111.4,-1.19
2017,E Washington,109.6,110.8,-1.25
2017,Canisius,108.7,109.9,-1.27
2017,Hofstra,111.1,112.4,-1.35
2017,Denver,107.7,109.2,-1.41
2017,WI Green Bay,102.0,103.4,-1.45
2017,East Carolina,97.0,98.5,-1.49
2017,Boston Univ,101.7,103.4,-1.68
2017,Washington St,104.4,106.1,-1.73
2017,Montana,106.1,108.2,-2.06
2017,Ga Southern,105.2,107.3,-2.08
2017,UAB,103.9,106.4,-2.52
2017,Murray St,107.2,109.8,-2.61
2017,IUPUI,107.0,109.8,-2.76
2017,Indiana St,99.6,102.3,-2.78
2017,UTEP,99.7,102.7,-2.93
2017,UMBC,107.9,110.9,-2.97
2017,Fordham,97.0,100.0,-3.05
2017,Morehead St,106.7,109.8,-3.06
2017,Fairfield,99.8,103.1,-3.3
2017,N Illinois,98.9,102.4,-3.47
2017,Navy,99.9,103.4,-3.47
2017,Coastal Car,101.8,105.4,-3.56
2017,Rider,100.9,104.6,-3.7
2017,Mt St Mary's,99.5,103.4,-3.86
2017,TN Martin,106.7,110.6,-3.92
2017,Liberty,99.9,103.8,-3.93
2017,TX Southern,103.5,107.5,-4.04
2017,Stony Brook,101.8,105.9,-4.1
2017,San Jose St,100.4,104.5,-4.1
2017,Holy Cross,98.7,102.9,-4.23
2017,Idaho,101.8,106.0,-4.23
2017,Bradley,98.4,102.7,-4.29
2017,UC Davis,97.8,102.2,-4.41
2017,Missouri KC,103.0,107.4,-4.42
2017,E Illinois,100.1,105.0,-4.83
2017,Houston Bap,105.2,110.2,-5.08
2017,Air Force,104.3,109.5,-5.22
2017,James Madison,98.8,104.1,-5.31
2017,Duquesne,101.9,107.3,-5.32
2017,Long Beach St,104.6,110.1,-5.48
2017,Lamar,103.1,108.7,-5.58
2017,Loyola MD,98.4,104.2,-5.82
2017,SE Missouri St,103.4,109.3,-5.87
2017,C Michigan,111.6,117.6,-6.01
2017,Army,98.6,104.7,-6.04
2017,SE Louisiana,97.8,103.9,-6.06
2017,WKU,103.0,109.1,-6.15
2017,SF Austin,96.7,102.9,-6.19
2017,Sam Houston St,97.2,103.4,-6.19
2017,Columbia,101.1,107.3,-6.26
2017,Oral Roberts,104.4,110.7,-6.3
2017,Charlotte,103.1,109.5,-6.35
2017,IL Chicago,101.1,107.5,-6.4
2017,Portland St,104.3,110.8,-6.5
2017,Montana St,103.1,109.6,-6.51
2017,Tulane,102.6,109.2,-6.58
2017,Cleveland St,96.5,103.1,-6.65
2017,South Alabama,98.7,105.5,-6.76
2017,SC Upstate,104.2,111.1,-6.89
2017,Ark Little Rock,98.3,105.2,-6.93
2017,Pacific,99.5,106.5,-6.98
2017,Wagner,101.0,108.0,-7.0
2017,UNLV,98.3,105.3,-7.01
2017,Bowling Green,100.1,107.2,-7.16
2017,Drexel,102.9,110.1,-7.19
2017,UT San Antonio,95.4,102.7,-7.25
2017,Kennesaw,102.6,110.1,-7.52
2017,Long Island,100.2,107.7,-7.52
2017,St Francis PA,102.1,109.7,-7.61
2017,North Florida,101.8,109.5,-7.64
2017,Niagara,101.4,109.3,-7.9
2017,Tennessee Tech,98.9,107.0,-8.03
2017,Drake,103.0,111.1,-8.17
2017,WI Milwaukee,99.9,108.3,-8.37
2017,San Diego,100.0,108.4,-8.38
2017,CS Fullerton,97.0,105.5,-8.54
2017,ULM,98.3,106.8,-8.54
2017,Cornell,99.7,108.4,-8.67
2017,Oregon St,97.0,105.8,-8.72
2017,Seattle,96.0,104.7,-8.75
2017,Robert Morris,91.6,100.4,-8.77
2017,F Dickinson,103.1,111.9,-8.78
2017,Colgate,98.8,107.6,-8.85
2017,Hawaii,97.0,106.0,-8.98
2017,High Point,98.9,108.1,-9.22
2017,FL Atlantic,98.6,107.9,-9.33
2017,E Kentucky,98.4,107.9,-9.44
2017,St Louis,95.4,105.0,-9.58
2017,Appalachian St,99.5,109.2,-9.61
2017,Jacksonville,102.3,111.9,-9.61
2017,Florida Intl,102.9,112.5,-9.62
2017,Brown,104.1,114.0,-9.84
2017,Campbell,100.4,110.4,-10.04
2017,Miami OH,95.9,106.0,-10.05
2017,Portland,98.7,108.9,-10.24
2017,Bryant,101.7,112.0,-10.27
2017,Youngstown St,102.6,112.9,-10.29
2017,N Colorado,96.6,106.9,-10.33
2017,CS Northridge,104.1,114.6,-10.47
2017,Alcorn St,95.5,106.0,-10.5
2017,NJIT,98.7,109.2,-10.55
2017,Manhattan,97.0,107.6,-10.64
2017,Citadel,105.5,116.5,-11.03
2017,Austin Peay,106.2,117.3,-11.08
2017,Delaware,97.3,108.5,-11.12
2017,CS Sacramento,100.9,112.2,-11.24
2017,South Florida,96.4,107.7,-11.28
2017,Northwestern LA,101.1,112.5,-11.4
2017,Quinnipiac,101.6,113.0,-11.44
2017,MA Lowell,104.3,115.8,-11.5
2017,Radford,96.1,107.8,-11.7
2017,W Illinois,97.1,108.9,-11.75
2017,Abilene Chr,97.0,108.8,-11.86
2017,Norfolk St,94.2,106.1,-11.92
2017,UTRGV,100.9,112.9,-12.02
2017,Sacred Heart,97.6,109.7,-12.12
2017,Detroit,102.3,114.5,-12.21
2017,Pepperdine,102.0,114.2,-12.26
2017,Incarnate Word,101.7,114.3,-12.61
2017,Dartmouth,99.2,112.1,-12.89
2017,Cal Poly SLO,100.1,113.0,-12.93
2017,American Univ,95.2,108.1,-12.94
2017,Cent Arkansas,104.0,117.5,-13.47
2017,Charleston So,103.2,116.7,-13.49
2017,Hampton,93.4,106.9,-13.54
2017,UC Riverside,92.3,105.9,-13.63
2017,Marist,100.7,114.3,-13.63
2017,Prairie View,98.0,111.6,-13.64
2017,Binghamton,96.3,110.0,-13.77
2017,Nicholls St,100.4,114.2,-13.77
2017,McNeese St,96.3,110.3,-14.01
2017,Savannah St,100.6,114.7,-14.14
2017,Edwardsville,95.0,109.2,-14.15
2017,Stetson,100.9,115.4,-14.45
2017,North Texas,96.3,110.8,-14.52
2017,MD E Shore,97.8,112.7,-14.83
2017,W Carolina,90.0,105.1,-15.11
2017,Northern Arizona,95.1,110.4,-15.28
2017,Morgan St,91.2,106.6,-15.47
2017,Southern Miss,93.0,108.5,-15.52
2017,Southern Univ,97.9,113.6,-15.7
2017,Grambling,96.5,112.7,-16.24
2017,VMI,97.6,113.8,-16.27
2017,Jackson St,92.8,109.1,-16.36
2017,Lafayette,96.6,113.3,-16.79
2017,Santa Barbara,91.3,109.2,-17.84
2017,Idaho St,97.9,115.8,-17.91
2017,Southern Utah,101.3,119.7,-18.33
2017,Hartford,92.5,110.9,-18.41
2017,Chicago St,92.3,110.9,-18.6
2017,S Carolina St,99.0,118.5,-19.47
2017,Maine,91.1,110.7,-19.62
2017,Howard,90.4,110.2,-19.79
2017,Delaware St,94.2,114.3,-20.1
2017,Bethune-Cookman,95.0,115.4,-20.45
2017,Central Conn,93.0,113.9,-20.99
2017,Alabama St,91.1,112.8,-21.65
2017,Coppin St,93.6,115.6,-21.99
2017,MS Valley St,95.8,118.3,-22.54
2017,Florida A&M,93.6,116.2,-22.61
2017,St Francis NY,87.9,112.1,-24.13
2017,Longwood,92.2,117.3,-25.15
2017,Ark Pine Bluff,85.7,111.0,-25.28
2017,NC A&T,95.4,123.1,-27.71
2017,Presbyterian,88.9,118.1,-29.2
2017,Alabama A&M,91.4,121.8,-30.34
2018,Villanova,127.8,94.0,33.76
2018,Virginia,115.2,85.6,29.53
2018,Duke,122.4,93.6,28.86
2018,Cincinnati,113.4,86.8,26.6
2018,Purdue,122.7,96.4,26.27
2018,Michigan St,119.2,93.8,25.41
2018,Michigan,114.7,90.5,24.2
2018,North Carolina,120.3,96.7,23.59
2018,Kansas,120.9,97.4,23.49
2018,Gonzaga,118.1,95.1,23.03
2018,Texas Tech,113.3,90.8,22.59
2018,West Virginia,119.4,96.9,22.44
2018,Tennessee,114.6,92.4,22.27
2018,Clemson,114.2,92.6,21.65
2018,Xavier,120.1,98.6,21.51
2018,Ohio St,116.0,94.9,21.16
2018,Kentucky,115.8,95.4,20.44
2018,Houston,114.6,94.4,20.24
2018,Penn St,114.3,95.1,19.18
2018,Butler,116.2,97.2,19.05
2018,Wichita St,121.0,101.9,19.03
2018,Florida,114.5,95.5,18.96
2018,Auburn,115.4,96.7,18.69
2018,TCU,119.7,101.2,18.47
2018,Nevada,120.2,101.8,18.39
2018,Seton Hall,116.9,98.8,18.04
2018,Florida St,114.3,96.5,17.77
2018,Arizona,118.0,100.4,17.7
2018,Texas A&M,111.3,94.4,16.96
2018,Creighton,115.5,98.6,16.91
2018,Loyola-Chicago,111.4,95.0,16.39
2018,St Mary's CA,119.4,103.2,16.13
2018,Virginia Tech,115.3,99.3,16.03
2018,Baylor,111.5,95.5,16.02
2018,Notre Dame,114.9,99.1,15.79
2018,Texas,109.5,94.1,15.43
2018,Miami FL,112.9,97.4,15.43
2018,Louisville,112.2,96.8,15.41
2018,Maryland,114.1,99.1,15.03
2018,Missouri,111.9,97.0,14.83
2018,Syracuse,107.0,92.2,14.82
2018,Kansas St,110.1,95.3,14.77
2018,Davidson,117.0,102.3,14.7
2018,Arkansas,116.3,101.7,14.69
2018,MTSU,111.3,96.6,14.68
2018,NC State,116.3,101.8,14.52
2018,WKU,114.5,100.1,14.45
2018,Oklahoma,114.6,100.5,14.16
2018,Arizona St,116.7,102.6,14.13
2018,San Diego St,110.5,96.4,14.09
2018,USC,114.5,100.5,14.06
2018,Rhode Island,111.1,97.2,13.93
2018,Marquette,119.2,105.6,13.68
2018,Mississippi St,110.5,96.9,13.61
2018,Nebraska,110.6,97.1,13.54
2018,UCLA,115.0,101.4,13.52
2018,Alabama,108.7,95.2,13.41
2018,Utah,111.8,98.9,12.99
2018,Oklahoma St,111.6,98.6,12.93
2018,New Mexico St,107.9,95.0,12.92
2018,Boise St,109.9,97.0,12.9
2018,Murray St,112.9,100.7,12.19
2018,Providence,108.9,96.7,12.17
2018,Old Dominion,108.8,96.6,12.14
2018,Georgia,107.5,95.9,11.64
2018,LSU,114.8,103.2,11.62
2018,Buffalo,114.7,103.2,11.53
2018,St Bonaventure,110.8,99.5,11.21
2018,ULL,112.7,101.5,11.14
2018,Wisconsin,109.7,99.1,10.68
2018,Indiana,109.4,99.0,10.44
2018,Montana,108.8,98.4,10.4
2018,BYU,108.3,98.0,10.32
2018,St John's,106.5,96.2,10.31
2018,Oregon,111.1,100.9,10.24
2018,Vermont,113.8,103.5,10.22
2018,Boston College,113.1,102.9,10.21
2018,S Dakota St,113.8,103.6,10.2
2018,Fresno St,109.7,99.6,10.07
2018,South Carolina,105.6,95.7,9.91
2018,South Dakota,109.0,99.2,9.85
2018,UNC Greensboro,104.9,95.7,9.22
2018,Belmont,112.7,103.5,9.15
